"","Gene.Symbol","Flu.Immunized.Only.Day.1","Flu.Immunized.Only.Day.1.1","Flu.Immunized.Only.Day.1.2"
"2594","DCLK1",2.3881144225,2.08104706775,2.2968799275
"2595","DCLK2",3.13024314566667,2.74638997,2.88647901766667
"2596","DCLK3",1.98600105,2.101125735,2.074834751
"2597","DCLRE1A",5.14000896,5.133315063,4.654757696
"2598","DCLRE1B",4.7649291355,4.368585045,4.461220071
"2599","DCLRE1C",5.64770937325,5.46555898725,5.4271075585
"2600","DCP1A",7.204144804,7.0950000145,7.6449615695
"2601","DCP1B",6.575988275,6.824400804,6.718070419
"2602","DCP2",6.0481682765,6.27551119475,6.3722363345
"2603","DCPS",6.300362462,6.240050425,6.392229531
"2604","DCST1",2.772375336,2.645294191,2.494726324
"2605","DCST2",2.607001558,2.50479938,2.695352334
"2606","DCT",2.68892420225,2.5532140455,2.56549409975
"2607","DCTD",7.770016787,7.89619796666667,7.91416029866667
"2608","DCTN1",4.28586458133333,4.318549174,4.32386018933333
"2609","DCTN2",4.767991093,4.929420212,4.56388891833333
"2610","DCTN3",8.424038215,8.385889429,8.43280993
"2611","DCTN4",5.694966707,5.72183354333333,5.76248243366667
"2612","DCTN5",6.2858611565,6.1273119225,6.0178121655
"2613","DCTN6",7.744020071,8.084513098,8.167167564
"2614","DCTPP1",7.314941757,7.513304332,7.325930753
"2615","DCUN1D1",5.5592670904,5.9033862554,5.4696116304
"2616","DCUN1D2",5.126593593,5.388514351,5.339053771
"2617","DCUN1D3",4.051001029,4.498260432,4.394532143
"2618","DCUN1D4",5.25260132066667,5.38329737066667,5.70907567533333
"2619","DCUN1D5",4.91137526066667,4.82441705166667,4.946214756
"2620","DCX",2.306494608,2.2870514365,2.31395838
"2621","DCXR",7.787059812,8.125842689,7.993855352
"2622","DDA1",4.40651329833333,4.04141787033333,4.075866933
"2623","DDAH1",2.52252548333333,2.541425931,2.70867123533333
"2624","DDAH2",5.24119652233333,5.33835935666667,5.04597824966667
"2625","DDB1",8.161876073,8.238875919,8.253235013
"2626","DDB2",5.921026045,6.143475794,5.862812441
"2627","DDC",2.7657792485,2.739591631,2.5208924565
"2628","DDHD1",5.30851308,5.3061804688,5.5723188608
"2629","DDHD2",7.456917567,7.12703881,7.323508271
"2630","DDI1",2.737770664,2.122808992,2.270650782
"2631","DDIT3",6.387340158,6.309921196,7.248062592
"2632","DDIT4",7.714267292,8.589174643,8.995196189
"2633","DDIT4L",2.513165695,2.921140606,2.476536961
"2634","DDN",2.749680466,2.632232451,2.434321717
"2635","DDO",3.127176908,2.5762933035,2.4237957
"2636","DDOST",9.1011945875,9.149286407,9.20483359
"2637","DDR1",3.3724715025,3.50164897125,4.02243033875
"2638","DDR2",2.783733224,2.55250818225,2.7248427225
"2639","DDRGK1",7.289426696,7.383676531,7.132587198
"2640","DDT",7.61852459,7.422492834,8.139338212
"2641","DDX1",8.620558291,8.603508385,8.816171568
"2642","DDX10",4.8183392945,4.647037188,4.8164106605
"2643","DDX17",8.34838305375,8.158840265,7.90827266775
"2644","DDX18",7.8430358185,7.849106563,8.047954221
"2645","DDX19A",5.393222174,5.35594200066667,5.578697061
"2646","DDX19B",5.286759313,4.693690053,5.695297059
"2647","DDX20",4.91123108,4.8499295605,5.575544743
"2648","DDX24",7.727223795,7.686641293,7.819610733
"2649","DDX25",2.684201646,2.436076995,2.319332512
"2650","DDX27",7.2755363315,7.1504787695,7.29998012
"2651","DDX28",4.9840554455,4.730199894,5.01683797875
"2652","DDX31",3.874060695,3.593695107,3.48258001433333
"2653","DDX3X",7.0977428315,7.14227940983333,7.29340720516667
"2654","DDX3Y",2.281716064,2.25210093325,2.32586007
"2655","DDX4",2.444904087,2.689469724,2.273514146
"2656","DDX41",7.611961258,7.61065127,7.627847709
"2657","DDX42",5.82636389333333,5.72039845666667,5.679787803
"2658","DDX43",3.667846097,3.119238955,2.850308887
"2659","DDX46",8.165985103,7.7970496615,8.0841404625
"2660","DDX47",9.020580387,8.903076673,9.368838566
"2661","DDX49",4.948034877,4.962244607,4.926233702
"2662","DDX5",9.536216044,9.5046629215,9.718839852
"2663","DDX50",5.997784111,6.138994273,6.89337746333333
"2664","DDX51",3.50540218166667,3.39876869,3.75988406666667
"2665","DDX52",4.8863279685,4.6081353295,4.93946982825
"2666","DDX53",2.411116216,2.337597956,2.131413057
"2667","DDX54",4.300021334,4.14717879466667,4.01179985166667
"2668","DDX55",6.018555192,6.202058233,6.12480399
"2669","DDX56",4.989463351,5.0222406345,5.058582451
"2670","DDX58",5.90865503633333,6.45172999366667,6.210948089
"2671","DDX60",7.770652008,7.165232862,7.499746073
"2672","DDX60L",5.7390713835,5.897847464,5.5089659965
"2673","DEAF1",3.933285538,4.3419702925,4.2312279205
"2674","DECR1",9.279420789,9.140700599,8.994782114
"2675","DECR2",4.326843646,4.390354564,4.072961371
"2676","DEDD",6.609283106,6.77502725833333,6.32401980766667
"2677","DEDD2",8.39407108,8.422526562,8.296195696
"2678","DEF6",7.510011873,7.4545727265,7.447667599
"2679","DEF8",6.833220722,6.6914300265,6.7100691465
"2680","DEFA4",4.492224587,3.039163355,2.788973819
"2681","DEFA5",2.415146479,2.37908492,2.13674256
"2682","DEFA6",2.896993553,2.327306686,2.339485672
"2683","DEFB1",2.735301685,2.579567827,2.413350957
"2684","DEFB114",2.48292901,2.542205855,2.184278723
"2685","DEFB118",2.741238064,2.820764043,3.005615216
"2686","DEFB119",2.4779644085,2.461914899,2.5232423055
"2687","DEFB123",2.299237297,1.927720191,2.295372996
"2688","DEFB125",2.467670981,2.375110072,2.698506005
"2689","DEFB126",2.556232761,2.395994662,2.58010209
"2690","DEFB127",2.395032717,2.259865835,2.521818258
"2691","DEFB129",2.221589776,2.358670006,2.366209903
"2692","DEGS1",7.206379709,7.766415124,7.5847941085
"2693","DEK",10.4268887,10.59194024,10.58398564
"2694","DENND1A",5.763772839,4.6759114345,5.0354207235
"2695","DENND1B",3.90171548483333,4.22023385183333,4.27852652766667
"2696","DENND2C",2.854295359,3.085538925,2.895776341
"2697","DENND2D",8.452982837,8.317828068,8.177537602
"2698","DENND4A",5.44052852,5.6206787155,5.846080351
"2699","DENND4B",8.991724918,8.822163901,9.003205216
"2700","DENND4C",5.36801055633333,5.80998623966667,5.782576899
"2701","DENND5A",9.947334231,9.673972668,9.861261242
"2702","DENND5B",2.7621689716,3.2395491872,3.514243508
"2703","DENR",6.1981808596,6.311718456,6.4886947756
"2704","DEPDC1",2.33478450525,2.409825161,2.53546043275
"2705","DEPDC1B",2.588391641,3.070023494,2.316147395
"2706","DEPDC4",2.1786798135,2.332392904,2.134850801
"2707","DEPDC5",4.60560501,4.213840952,4.398921475
"2708","DEPDC7",2.475561781,2.44469827,2.8347282
"2709","DERA",7.69868233,8.079005737,7.704935901
"2710","DERL1",6.49094529525,6.69221604875,6.6953189215
"2711","DERL3",3.15794583166667,3.787038605,3.693647698
"2712","DET1",4.216192603,4.474901351,4.498152192
"2713","DEXI",5.860734244,5.787952721,5.618360668
"2714","DFFA",6.21290576666667,5.96786226466667,5.89052201466667
"2715","DFFB",5.971732199,5.767374297,5.653790508
"2716","DGAT1",6.43836496,6.42030916,5.753990783
"2717","DGAT2",5.2123871145,5.521933267,4.435470387
"2718","DGCR2",4.54016272766667,4.39061131733333,4.368343102
"2719","DGCR5",2.828074889,2.2891945535,2.591430127
"2720","DGCR6L",2.705418623,2.588353368,2.520215258
"2721","DGKA",8.080897051,8.1895569435,8.388063091
"2722","DGKB",2.5383002535,2.315030461,2.2203022685
"2723","DGKD",7.512822647,7.676846074,7.849891574
"2724","DGKG",2.859468346,3.2706163915,2.547747683
"2725","DGKH",2.37174352,2.558288231,2.364293459
"2726","DGKI",2.22900014,2.296032119,2.108695692
"2727","DGKQ",5.208323263,4.7360028255,4.7811679995
"2728","DGKZ",5.171904029,5.251982197,5.4509458485
"2729","DGUOK",6.06396738866667,5.90867040333333,6.131172601
"2730","DHCR24",4.123960729,3.404097978,4.076945013
"2731","DHCR7",3.1784750555,3.0992039215,3.563047953
"2732","DHDDS",4.9936632815,4.634237422,4.4219400805
"2733","DHDH",2.904991978,2.313546798,2.589357265
"2734","DHFR",5.11198177025,5.27202287075,5.49255055075
"2735","DHODH",3.5456242815,2.939235225,3.298849961
"2736","DHPS",6.85386727533333,6.64135562466667,6.85166560833333
"2737","DHRS1",6.891607083,6.786975907,6.479781917
"2738","DHRS11",3.234821565,3.217159889,3.76723206
"2739","DHRS12",4.352422021,4.14840004266667,3.68508855633333
"2740","DHRS13",5.034534837,5.403856297,5.329336403
"2741","DHRS2",2.576688675,2.603532284,2.4593416715
"2742","DHRS3",7.235020583,7.12190075,6.557874997
"2743","DHRS7",5.2655601175,5.0602399015,4.982391915
"2744","DHRS7B",6.091139983,5.882066629,5.375741809
"2745","DHRS7C",2.472681612,2.371635531,2.497091916
"2746","DHRS9",5.181275162,4.43858254533333,4.34809886533333
"2747","DHTKD1",6.619037563,6.4747812455,6.786851708
"2748","DHX15",9.649199669,9.5618826375,9.774010919
"2749","DHX16",7.419346737,7.253285898,7.251288482
"2750","DHX29",5.9031553485,5.6394597825,5.915874484
"2751","DHX30",4.6596252195,4.65752320183333,4.94207938466667
"2752","DHX32",6.549568947,6.33642777,6.331541388
"2753","DHX33",6.678003597,6.563845173,6.584838671
"2754","DHX34",3.32174213866667,3.561583257,3.14429489733333
"2755","DHX35",4.07513209733333,4.39803463633333,4.46302689
"2756","DHX36",7.019135826,6.95601097425,7.16332799725
"2757","DHX37",4.173210127,3.8572601575,4.085474905
"2758","DHX38",5.925069073,5.467759087,5.90703476
"2759","DHX40",7.1273202885,7.4791254555,7.605927415
"2760","DHX57",4.0368633285,4.3204849585,4.089120104
"2761","DHX58",5.222423457,4.383310946,5.303355318
"2762","DHX8",4.86975810233333,5.077391964,4.75474498533333
"2763","DHX9",7.52003248533333,7.13193430166667,7.32938102233333
"2764","DIABLO",7.91251622,7.787938235,7.73812864
"2765","DIAPH1",7.272298351,7.021421305,6.92653461266667
"2766","DIAPH2",5.75459010133333,5.31976618266667,5.41507512766667
"2767","DIAPH3",2.59999883433333,2.71220775066667,2.51007243066667
"2768","DICER1",5.40600139283333,5.34882147983333,5.56833372633333
"2769","DIDO1",6.46241542875,6.5511024485,6.50684850125
"2770","DIO1",2.24604972,2.316712962,2.19333912
"2771","DIO2",2.5434677058,2.62618422,2.5762086902
"2772","DIO3",2.712335477,2.703565262,2.869628783
"2773","DIP2A",4.80029938025,4.556045891875,4.882207013375
"2774","DIP2B",4.86829849533333,4.673710953,5.09611565166667
"2775","DIP2C",3.628161992,3.68539636625,3.2676157055
"2776","DIRAS1",2.7072967115,2.645715844,2.4681990035
"2777","DIRAS2",2.250001856,2.2810795335,2.256175691
"2778","DIRAS3",2.458729303,2.517336111,2.235706075
"2779","DIRC1",2.135324617,2.093383838,2.280598485
"2780","DIS3",5.4194651935,5.51896859625,5.678602414
"2781","DIS3L",7.250616371,7.446106076,7.422719461
"2782","DIS3L2",4.2509107245,4.1944405465,4.812826291
"2783","DISP2",2.676334516,2.436588584,2.348981209
"2784","DIXDC1",3.20134746433333,2.91281732533333,2.84181803166667
"2785","DKC1",7.669671706,7.66874730066667,7.82032975233333
"2786","DKK1",2.800737609,2.317319397,2.547570108
"2787","DKK2",2.190242626,2.427878329,2.1883282935
"2788","DKK4",2.273767683,2.300800796,2.254199547
"2789","DKKL1",3.128312556,3.035638251,2.779885751
"2790","DLC1",2.7499575088,2.7025056492,2.5346063138
"2791","DLD",7.3583376955,6.9975244045,6.917131728
"2792","DLEC1",2.97424875166667,2.998599071,3.08255171366667
"2793","DLEU1",5.981501355,6.316453626,5.947452368
"2794","DLEU7",2.367750325,2.327245544,2.6888461745
"2795","DLG1",5.371057739,5.45067759542857,5.39642174228571
"2796","DLG3",3.5329963125,3.85785066275,3.43126898375
"2797","DLGAP1",2.53457718266667,2.44131807033333,2.54598842233333
"2798","DLGAP2",2.5642288225,2.36601527,2.6700926555
"2799","DLGAP3",2.906688336,2.9287150165,2.8365393845
"2800","DLGAP4",4.7352779246,4.388152466,4.2291973072
"2801","DLGAP5",2.405637568,3.646253542,2.759397121
"2802","DLK1",3.03494838,2.741604423,2.335016572
"2803","DLK2",3.012255488,3.227437255,2.899102899
"2804","DLL3",2.81478311025,2.5709049455,2.5880310395
"2805","DLL4",3.329470594,3.576075282,3.423175922
"2806","DLST",8.47841762,8.386648089,8.327551668
"2807","DLX1",2.3552603335,2.5192471035,2.4411569935
"2808","DLX2",2.9580622945,2.55336448,2.5170176155
"2809","DLX3",3.000500613,2.535423094,2.142907652
"2810","DLX4",2.3885992555,2.2336049785,2.5226298295
"2811","DLX5",2.208110934,2.150058706,2.224308995
"2812","DLX6",2.289457758,2.03755711766667,2.149150952
"2813","DMAP1",6.431701894,6.349668635,6.699632704
"2814","DMBT1",3.391946591,3.051271378,2.833881016
"2815","DMBX1",2.097791092,2.519949194,2.080616725
"2816","DMC1",2.8756264305,2.5940167645,2.5937215845
"2817","DMD",2.351028702,2.514750263,2.40085926875
"2818","DMGDH",2.145608236,2.124412875,2.2171504
"2819","DMKN",2.750852072,2.379514523,2.233733642
"2820","DMP1",2.243359646,2.3188830555,2.197928404
"2821","DMPK",2.8643631755,3.201810931,2.85802834
"2822","DMRT1",2.352773757,2.646090288,2.706569081
"2823","DMRT2",2.4193122075,2.5912075315,2.3753507855
"2824","DMRT3",2.5026238425,2.278259178,2.4630563055
"2825","DMRTA1",2.1256937,2.506215968,1.937808452
"2826","DMRTB1",2.451291831,2.506753321,2.495057978
"2827","DMRTC2",3.116738222,2.428142741,2.607441402
"2828","DMTF1",8.385254255,8.572274067,8.707769295
"2829","DMWD",3.44188237933333,3.51472177133333,3.28766672
"2830","DMXL1",6.51806407,6.238720148,6.818823246
"2831","DMXL2",6.9600311135,7.15060489,6.9772172585
"2832","DNA2",3.366344475,3.332845315,4.062392685
"2833","DNAH1",3.07575306392308,3.09731553015385,3.22324616907692
"2834","DNAH10",2.67986135,2.81367013733333,2.70684224066667
"2835","DNAH11",2.236264996,2.23060243466667,2.27345288966667
"2836","DNAH14",2.39490145,2.32666741575,2.2598769245
"2837","DNAH17",2.4619103805,2.4603801345,2.7241598965
"2838","DNAH2",2.457163612,2.593094262,2.2691239515
"2839","DNAH3",3.0293873828,3.2442672568,3.158803573
"2840","DNAH5",2.5292562495,2.5986392755,2.71985507
"2841","DNAH6",2.639134328625,2.56708748125,2.604281614125
"2842","DNAH8",3.187002646,2.780467875,2.712520952
"2843","DNAH9",2.643098703,2.65272237866667,2.462645951
"2844","DNAI1",2.672403482,2.962850889,2.645620544
"2845","DNAJA1",9.401867682,9.530671425,9.4633911325
"2846","DNAJA2",7.0782719765,7.273584753,7.2359181655
"2847","DNAJA3",7.2465234025,7.183177923,7.324366191
"2848","DNAJA4",4.606397832,4.3378556695,4.90998399475
"2849","DNAJB1",8.325651312,8.4042326305,9.3069669135
"2850","DNAJB11",8.358941872,8.92733096,8.662862466
"2851","DNAJB12",5.41630136,5.21498559725,5.2241520095
"2852","DNAJB14",7.2311520275,7.118293756,7.3687030875
"2853","DNAJB2",5.030818783,5.093776967,4.916784273
"2854","DNAJB4",4.389251169,4.752706697,4.721082237
"2855","DNAJB5",2.858483844,3.018761117,3.1152290865
"2856","DNAJB7",2.261459262,2.126304537,2.205559769
"2857","DNAJB8",2.969186742,2.768369944,2.82853132
"2858","DNAJB9",6.00853194166667,6.33355751966667,7.00159521133333
"2859","DNAJC1",6.92183564333333,6.859840565,6.525382126
"2860","DNAJC10",6.8978540735,6.879060685,7.3305452575
"2861","DNAJC11",5.367286031,5.363365995,5.553006113
"2862","DNAJC12",2.13742666733333,2.22898165733333,2.34103175833333
"2863","DNAJC13",4.75817251566667,4.44500785833333,4.62290488266667
"2864","DNAJC14",6.4786733795,6.455004521,6.3706759755
"2865","DNAJC15",7.282715007,7.412975507,7.6386484085
"2866","DNAJC16",4.71087775433333,4.96004708,5.08683297633333
"2867","DNAJC17",5.208628917,4.584014102,4.78264717
"2868","DNAJC18",3.49188057433333,3.852882827,3.52946965233333
"2869","DNAJC19",6.1811467595,6.402980621,6.512395965
"2870","DNAJC2",5.4794948475,5.39677111,5.531912761
"2871","DNAJC21",3.98905960257143,3.986817325,4.11246655757143
"2872","DNAJC22",2.457680066,2.4774356995,2.480742286
"2873","DNAJC25",4.889174109,4.993340839,5.389718328
"2874","DNAJC27",3.6333587115,3.722551678,3.6627032145
"2875","DNAJC28",2.39222742,2.784436109,2.607877205
"2876","DNAJC3",6.38455086025,6.3812840565,6.214430699
"2877","DNAJC30",4.208631843,4.18352488633333,4.34900774066667
"2878","DNAJC4",4.25551088133333,4.37710192983333,4.240708245
"2879","DNAJC5B",2.5971983925,2.4483267325,2.6207047525
"2880","DNAJC5G",3.181601767,3.007237353,2.744989703
"2881","DNAJC6",2.7929311125,3.143013127,3.0309227085
"2882","DNAJC7",8.0134597905,7.844220101,8.1616268565
"2883","DNAJC8",6.923568406,6.95622717533333,6.99114002
"2884","DNAL1",3.06777839833333,3.168364032,3.16521889366667
"2885","DNAL4",4.262161222,4.991853135,4.839816633
"2886","DNALI1",2.400426462,2.210081424,2.425545908
"2887","DNASE1",3.81642250328571,3.63784372842857,3.67058010614286
"2888","DNASE1L1",7.14318993,7.039901685,6.913547365
"2889","DNASE1L2",2.87901235,2.628532257,2.927135013
"2890","DNASE1L3",3.8344559235,3.0990614905,3.236194961
"2891","DNASE2",6.17957491,6.6085186695,6.6764710545
"2892","DNASE2B",2.538919323,2.436000032,2.511350118
"2893","DNER",2.048220872,2.009413399,2.159904386
"2894","DNHD1",3.3001674715,3.01883518675,3.173134123
"2895","DNM1",3.293321903,3.521741115,3.277039254
"2896","DNM1L",6.05355420266667,6.10248837866667,5.957991359
"2897","DNM2",3.82231973733333,3.70636826366667,3.59416539733333
"2898","DNM3",3.535463097,3.93452549366667,3.13969103566667
"2899","DNMBP",4.219976117,4.370813807,4.360057583
"2900","DNMT1",7.926054516,7.951135656,8.157383246
"2901","DNMT3A",5.43429797533333,5.16578405933333,5.67440556866667
"2902","DNMT3B",2.395442093,2.986817535,2.754991969
"2903","DNMT3L",2.35362865,2.385743092,2.508736555
"2904","DNTT",2.74176032266667,2.63484262666667,2.53525952
"2905","DNTTIP1",7.9554845055,7.590403672,7.485010807
"2906","DNTTIP2",8.115370038,8.213516937,8.484887638
"2907","DOC2A",2.579136221,2.558785505,2.902829442
"2908","DOC2B",2.937618517,2.568816746,2.129983719
"2909","DOCK1",2.566411457,2.6801758662,2.419725334
"2910","DOCK10",7.744949261,7.662639044,8.134315074
"2911","DOCK11",8.285204383,7.780797648,7.8396047105
"2912","DOCK2",6.6807105805,6.5932043415,6.6882945075
"2913","DOCK3",2.772375336,3.929115888,3.555522326
"2914","DOCK6",2.6359322994,2.4268806588,2.5293982168
"2915","DOCK7",3.729721788,4.508223021,4.234755033
"2916","DOCK8",7.38004505275,7.29768143075,7.19721462675
"2917","DOCK9",4.0241619322,4.0553658654,4.560934331
"2918","DOHH",2.460989823,2.663589279,2.859232956
"2919","DOK2",7.642945454,7.898421,6.934437272
"2920","DOK3",6.796945112,6.5516230945,5.999775697
"2921","DOK4",3.14080247066667,3.009754748,2.985457763
"2922","DOK5",2.998354291,2.7465945565,2.8417277905
"2923","DOK6",2.82879683433333,2.41490808633333,2.347848141
"2924","DOLK",4.077312753,4.126492877,4.115494452
"2925","DOLPP1",5.413024847,5.285596246,4.989237218
"2926","DONSON",4.936771421,5.138580811,5.347355142
"2927","DOT1L",3.616033997,3.57441401533333,3.93874646033333
"2928","DPAGT1",6.619392003,6.700580853,6.348276484
"2929","DPEP1",3.370620475,3.136527974,3.30439451
"2930","DPEP2",8.667968393,8.413086962,9.069007239
"2931","DPEP3",2.616207694,2.945646297,3.513228224
"2932","DPF1",2.9287578565,2.8859410825,2.981453045
"2933","DPF2",7.61193905,7.575729061,7.437914918
"2934","DPH2",5.51581773,5.170584877,5.236356939
"2935","DPH3",6.6317018165,6.8718798665,6.3996542005
"2936","DPH5",6.5623159834,6.7856340894,7.1178188422
"2937","DPM1",8.343008836,8.408208064,8.545235355
"2938","DPM2",6.328756025,6.007659216,5.804810421
"2939","DPM3",7.142120029,6.856545089,6.922613283
"2940","DPP10",2.062435356,2.13327811,2.213887162
"2941","DPP3",6.5985378815,6.317290824,6.2828932505
"2942","DPP4",6.479320496,6.63148062466667,6.86415603033333
"2943","DPP6",2.55062998066667,2.70828065933333,2.29104111833333
"2944","DPP7",4.94228996466667,5.09306684266667,4.98958316933333
"2945","DPP8",7.83729314833333,7.81352991533333,7.886770786
"2946","DPP9",4.02001096266667,3.82113044733333,3.89423393633333
"2947","DPPA2",2.218722936,2.580176425,2.614831655
"2948","DPPA3",2.218840462,2.277835182,2.308618971
"2949","DPPA4",2.89870559266667,2.76717609166667,3.07852675433333
"2950","DPPA5",2.307181671,2.232255931,2.780874168
"2951","DPT",2.72321071333333,3.07052697533333,2.54154992766667
"2952","DPY19L1",3.4296925844,3.7626933614,3.319533392
"2953","DPY19L2",2.727927666,2.398349538,2.9429953545
"2954","DPY19L2P2",2.812846961,3.166914692,3.136840552
"2955","DPY19L4",5.297693178,5.144418563,5.6662335285
"2956","DPY30",8.515240281,8.616969324,8.506782754
"2957","DPYD",6.05572983466667,5.69108292633333,5.17568156966667
"2958","DPYS",2.517412932,2.332971227,2.519517665
"2959","DPYSL2",9.69670742,9.582761295,9.512514114
"2960","DPYSL3",2.4734312775,2.7350864305,2.5005833495
"2961","DPYSL4",2.97970001066667,2.82470284466667,2.49154343566667
"2962","DPYSL5",2.746905604,2.529498668,2.766269509
"2963","DRD1",2.722150579,2.613063564,3.09056101
"2964","DRD2",2.748256518,2.86369474625,2.59818300025
"2965","DRD3",2.3052549635,2.319331142,2.350487271
"2966","DRD4",2.505500881,2.741227413,2.206029063
"2967","DRD5",2.597645138,2.590655043,2.798476598
"2968","DRG1",8.816110451,8.686245016,9.013432001
"2969","DRG2",6.103578837,5.967599356,6.062324695
"2970","DSC1",4.438616943,2.977941662,4.656064506
"2971","DSC2",3.581277239,4.076641611,3.48659572466667
"2972","DSC3",2.476064655,2.2836378855,2.415834992
"2973","DSCAM",2.541712272,2.601649839,2.44954566733333
"2974","DSCAML1",2.319931817,2.550830147,2.353766645
"2975","DSCC1",2.632126182,3.2315155945,2.7174194415
"2976","DSCR10",2.5802884685,2.7817534415,2.834361221
"2977","DSCR8",2.818966382,2.736536644,3.001535112
"2978","DSCR9",2.858168533,3.415220211,3.106148235
"2979","DSEL",2.88424847166667,2.61732721566667,3.03085474266667
"2980","DSG1",2.759229053,2.475577994,2.414722516
"2981","DSG2",2.8459106215,2.676526664,2.5074472685
"2982","DSG3",3.0450954165,3.0978679715,2.9347928005
"2983","DSG4",2.663571414,2.150842565,2.523017759
"2984","DSN1",4.266123558,4.57971534,4.74936047
"2985","DSP",5.099508911,3.117444465,6.28374219
"2986","DSPP",3.022317656,2.579385626,2.299381087
"2987","DST",3.1748649949,3.2185011387,3.0135419755
"2988","DSTN",6.721489878,7.150427265,6.89762183166667
"2989","DSTYK",4.61562978375,4.4339462115,4.5183686415
"2990","DTD1",5.519056839,5.694857966,5.424675574
"2991","DTL",2.9433439785,3.786836596,2.7830027865
"2992","DTNA",2.602421470625,2.488729949125,2.670427614875
"2993","DTNBP1",6.584718677,6.30236141366667,6.30054268933333
"2994","DTWD1",3.5114540806,3.663852864,3.7845512134
"2995","DTWD2",4.69777344,4.297684556,4.430041587
"2996","DTX1",4.958941818,4.17835133,4.661008025
"2997","DTX2",3.602175976,3.728321337,3.720919485
"2998","DTX3",3.346747645,3.4409323408,3.442252439
"2999","DTX3L",8.87231541,8.319878504,8.414405312
"3000","DTX4",4.69083165,4.903804966,5.409828199
"3001","DTYMK",4.106185373,4.3261943444,4.3422627822
"3002","DUOX1",2.54021661525,2.46439176475,2.3574767265
"3003","DUOX2",2.261459262,2.279965058,2.275373017
"3004","DUOXA1",2.211890946,2.255961979,2.4688099175
"3005","DUOXA2",2.831129189,2.565035031,2.477230038
"3006","DUS1L",6.98064183,7.041973398,7.22792751
"3007","DUS3L",3.7823638505,3.3995597475,3.680251416
"3008","DUS4L",4.310068774,3.9994236115,4.586179536
"3009","DUSP1",8.9309143145,10.881058605,10.5407540595
"3010","DUSP10",5.9553079345,6.117375585,6.3072281275
"3011","DUSP11",7.322678196,7.488178356,7.598075421
"3012","DUSP12",7.758829672,7.717086091,7.768639384
"3013","DUSP13",3.143394898,2.629417715,3.146058218
"3014","DUSP14",5.050758939,4.498256204,4.487551473
"3015","DUSP15",2.645343928,2.348388917,2.690605942
"3016","DUSP16",4.25121624675,4.01136242075,4.18057481375
"3017","DUSP18",5.2074721545,5.0532803555,4.769717648
"3018","DUSP19",2.47792732533333,2.50902631833333,2.25483905166667
"3019","DUSP2",7.312511076,9.296953082,8.859587802
"3020","DUSP21",2.65232423,2.585289466,3.131912619
"3021","DUSP22",8.5076856195,8.809707858,8.2567326815
"3022","DUSP23",7.430086296,7.241051463,7.052868513
"3023","DUSP26",2.925694754,2.907897159,3.215592449
"3024","DUSP27",2.293845127,2.41224723,2.247654563
"3025","DUSP3",6.15312196966667,5.564042165,5.51672236
"3026","DUSP4",3.3023551045,3.969712031,3.3825044455
"3027","DUSP5",6.591095798,6.651109919,7.234465748
"3028","DUSP6",9.11126603933333,8.18834550166667,7.72542257733333
"3029","DUSP7",5.660548057,5.931430881,5.437706225
"3030","DUSP8",2.708384382,2.8426406335,3.345158675
"3031","DVL1",4.052242282,4.562215156,4.169610266
"3032","DVL2",4.782406556,4.948285156,4.6628127085
"3033","DVL3",5.193669415,4.780907129,4.7726021405
"3034","DYDC1",2.385081619,2.37764672,2.223964328
"3035","DYDC2",2.305617895,2.525477702,2.431951051
"3036","DYM",5.835867371,6.0649514365,5.619162241
"3037","DYNC1H1",4.48401920866667,4.077534195,4.37543870083333
"3038","DYNC1I1",2.418814641,3.1786340615,2.6053935875
"3039","DYNC1I2",9.123380138,8.964400277,8.741427917
"3040","DYNC1LI1",7.4312727535,7.653231958,7.634139847
"3041","DYNC2H1",2.62071485733333,2.60171919533333,2.759967917
"3042","DYNC2LI1",3.1828487085,3.3442774035,3.48060201425
"3043","DYNLL2",6.591146525,6.808130873,7.064820378
"3044","DYNLRB2",2.844099667,2.284238046,2.385657069
"3045","DYNLT1",10.12889357,9.715545634,9.786312318
"3046","DYNLT3",8.247117377,8.646254432,8.547549963
"3047","DYRK1A",4.68220518375,4.46333128175,4.97750637025
"3048","DYRK1B",2.701256662,2.7182177345,2.824321369
"3049","DYRK2",6.97922111725,7.25720016625,7.44523589325
"3050","DYRK3",2.6952337535,2.9990901115,2.4425878785
"3051","DYSF",7.244445627,6.92628078,6.270666629
"3052","DZIP1",2.472074104,2.134517091,2.1041210095
"3053","DZIP1L",2.481857654,2.704273687,2.877163308
"3054","DZIP3",4.61227660233333,5.33633669966667,5.30178660466667
"3055","E2F1",3.423550429,3.4638828865,3.1283642915
"3056","E2F3",6.762084642,6.832022244,6.5747322725
"3057","E2F4",5.1089045075,4.983729597,4.8126015775
"3058","E2F5",3.32925294533333,3.27483956733333,3.75126485833333
"3059","E2F7",2.8447819825,2.65686242,2.5113821015
"3060","E2F8",2.045202504,2.633265053,2.475450426
"3061","E4F1",5.679305621,5.400943751,5.344946536
"3062","EAF1",7.211275675,7.423925764,7.647587359
"3063","EAF2",3.900645508,4.107256074,4.06340965033333
"3064","EAPP",8.087365959,8.62198009,8.830219886
"3065","EARS2",3.60249065525,3.543783103,3.66088692275
"3066","EBAG9",7.158453633,7.4419243685,7.708203968
"3067","EBF1",3.83073049575,4.1295336075,5.4193893245
